Date,Open,High,Low,Close,Adj Close,Volume,EMA20,EMA26,EMA50,DEMA20,DEMA26,DEMA50,MACD,MACD-HISTOGRAM,MACD-SIGNAL,RSI5,RSI14,RSI21,RSI5SIGNAL,RSI14SIGNAL,RSI21SIGNAL
1988-02-01,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,,,,,,,,,,,,,50,50,50
1988-02-02,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,,,,,,,,,,,,,50,50,50
1988-02-03,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,,,,,,,,,,,,,50,50,50
1988-02-04,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,,,,,,,,,,,,,50,50,50
1988-02-05,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,,,,,,,,,,,,,50,50,50
1988-02-08,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,,,,,,,,,,,,,50,50,50
1988-02-09,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,,,,,,,,,,,,,50,50,50
1988-02-10,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,,,,,,,,,,,,,50,50,50
1988-02-11,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,,,,,,,,,,,,,50,50,50
1988-02-12,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,,,,,,,,,,,,,50,50,50
1988-02-15,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,,,,,,,,,,,,,50,50,50
1988-02-16,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,,,,,,,,,,,,,50,50,50
1988-02-17,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,,,,,,,,,,,,,50,50,50
1988-02-18,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,,,,,,,,,,,,,50,50,50
1988-02-19,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,,,,,,,,,,,,,50,50,50
1988-02-22,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,,,,,,,,,,,,,50,50,50
1988-02-23,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,,,,,,,,,,,,,50,50,50
1988-02-24,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,,,,,,,,,,,,,50,50,50
1988-02-25,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,,,,,,,,,,,,,50,50,50
1988-02-26,1.2722469568252563,1.2722469568252563,1.2722469568252563,1.2722469568252563,0.3795689344406128,0,1.2722469568252563,,,1.2722469568252563,,,,,,,,,50,50,50
