Date,Open,High,Low,Close,Adj Close,Volume,EMA20,EMA26,EMA50,DEMA20,DEMA26,DEMA50,MACD,MACD-HISTOGRAM,MACD-SIGNAL,RSI5,RSI14,RSI21,RSI5SIGNAL,RSI14SIGNAL,RSI21SIGNAL
1991-10-01,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,,,,,,,,,,,,,50,50,50
1991-10-02,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,,,,,,,,,,,,,50,50,50
1991-10-03,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,,,,,,,,,,,,,50,50,50
1991-10-04,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,,,,,,,,,,,,,50,50,50
1991-10-07,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,,,,,,,,,,,,,50,50,50
1991-10-08,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,,,,,,,,,,,,,50,50,50
1991-10-09,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,,,,,,,,,,,,,50,50,50
1991-10-10,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,,,,,,,,,,,,,50,50,50
1991-10-11,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,,,,,,,,,,,,,50,50,50
1991-10-14,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,,,,,,,,,,,,,50,50,50
1991-10-15,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,,,,,,,,,,,,,50,50,50
1991-10-16,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,,,,,,,,,,,,,50,50,50
1991-10-17,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,,,,,,,,,,,,,50,50,50
1991-10-18,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,,,,,,,,,,,,,50,50,50
1991-10-21,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,,,,,,,,,,,,,50,50,50
1991-10-22,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,,,,,,,,,,,,,50,50,50
1991-10-23,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,,,,,,,,,,,,,50,50,50
1991-10-24,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,,,,,,,,,,,,,50,50,50
1991-10-25,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,,,,,,,,,,,,,50,50,50
1991-10-28,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,6.786620140075684,,,6.786620140075684,,,,,,,,,50,50,50
1991-10-29,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,6.786620140075684,,,6.786620140075684,,,,,,,,,50,50,50
1991-10-30,6.786620140075684,6.786620140075684,6.786620140075684,6.786620140075684,1.234967827796936,0,6.786620140075684,,,6.786620140075684,,,,,,,,,50,50,50
1991-11-01,7.507322788238525,7.507322788238525,7.507322788238525,7.507322788238525,1.366114854812622,0,6.855258487519763,,,6.917359849492978,,,,,,100.0,100.0,100.0,100,100,100
1991-11-04,7.507322788238525,7.507322788238525,7.507322788238525,7.507322788238525,1.366114854812622,0,6.917359849492978,,,7.029733742587368,,,,,,100.0,100.0,100.0,100,100,100
1991-11-05,7.507322788238525,7.507322788238525,7.507322788238525,7.507322788238525,1.366114854812622,0,6.973546796040173,,,7.1260542223825585,,,,,,100.0,100.0,99.99999999999999,100,100,100
1991-11-06,7.507322788238525,7.507322788238525,7.507322788238525,7.507322788238525,1.366114854812622,0,7.0243826048209685,6.897497470562275,,7.208359817551465,6.897497470562275,,0.2403772076047499,,,100.0,100.0,100.00000000000001,100,100,100
1991-11-07,7.507322788238525,7.507322788238525,7.507322788238525,7.507322788238525,1.366114854812622,0,7.070376908003593,6.942669716316071,,7.27844637478213,6.984495869791808,,0.2520431326311856,,,100.0,100.0,100.0,100,100,100
1991-11-08,7.507322788238525,7.507322788238525,7.507322788238525,7.507322788238525,1.366114854812622,0,7.1119908013593,6.984495869791808,,7.337894793861713,7.061951709561693,,0.25831081596949,,,100.00000000000001,100.0,100.0,100,100,100
1991-11-11,7.507322788238525,7.507322788238525,7.507322788238525,7.507322788238525,1.366114854812622,0,7.1496414667763695,7.02322378967675,,7.388095681084472,7.130801344912701,,0.2602776810810443,,,100.0,100.0,100.0,100,100,100
1991-11-12,7.507322788238525,7.507322788238525,7.507322788238525,7.507322788238525,1.366114854812622,0,7.18370635453467,7.0590829747554,,7.430271256404273,7.191894771342993,,0.25885254484558473,,,100.0,100.0,100.0,100,100,100
1991-11-13,7.507322788238525,7.507322788238525,7.507322788238525,7.507322788238525,1.366114854812622,0,7.2145269672683705,7.092285923902298,,7.465494813814217,7.246003281063864,,0.254786098566,,,100.0,100.0,100.0,100,100,100
1991-11-14,7.507322788238525,7.507322788238525,7.507322788238525,7.507322788238525,1.366114854812622,0,7.242412283551242,7.123029395334611,,7.494708002301035,7.2938264588474615,,0.24869659109833808,,,100.0,100.0,100.0,100,100,100
1991-11-15,7.507322788238525,7.507322788238525,7.507322788238525,7.507322788238525,1.366114854812622,0,7.267641855426221,7.151495572586753,,7.51873616599149,7.335998573295079,,0.2410914602778229,,,100.0,100.0,100.0,100,100,100
1991-11-18,7.507322788238525,7.507322788238525,7.507322788238525,7.507322788238525,1.366114854812622,0,7.290468610932154,7.177853144116514,,7.538301956425148,7.373094414707335,,0.2323855434209774,-0.01726124274515517,0.24964678616613256,100.0,100.0,100.0,100,100,100
