Date,Open,High,Low,Close,Adj Close,Volume,EMA20,EMA26,EMA50,DEMA20,DEMA26,DEMA50,MACD,MACD-HISTOGRAM,MACD-SIGNAL,RSI5,RSI14,RSI21,RSI5SIGNAL,RSI14SIGNAL,RSI21SIGNAL
1999-12-01,0.9850999712944031,1.3200340270996094,0.9358450174331665,1.310183048248291,1.0620452165603638,7362223,,,,,,,,,,,,,50,50,50
1999-12-02,1.3594379425048828,1.5072029829025269,1.162418007850647,1.20182204246521,0.9742069244384766,3458919,,,,,,,,,,,,,50,50,50
1999-12-03,1.2412259578704834,1.2806299924850464,1.0442060232162476,1.093461036682129,0.8863687515258789,919890,,,,,,,,,,,,,50,50,50
1999-12-06,1.1328649520874023,1.1328649520874023,0.8964409828186035,1.0087419748306274,0.8176944851875305,1044889,,,,,,,,,,,,,50,50,50
1999-12-07,0.9850999712944031,0.9850999712944031,0.8668879866600037,0.8668879866600037,0.7027064561843872,487286,,,,,,,,,,,,,50,50,50
1999-12-08,0.8668879866600037,0.8668879866600037,0.807781994342804,0.8373349905014038,0.6787506341934204,488009,,,,,,,,,,0.0,,,0,50,50
1999-12-09,0.8127070069313049,1.0048019886016846,0.8127070069313049,0.9850999712944031,0.7985301613807678,442120,,,,,,,,,,38.334464130263164,,,50,50,50
1999-12-10,1.0048019886016846,1.014652967453003,0.8668879866600037,0.8668879866600037,0.7027064561843872,134368,,,,,,,,,,27.71143429172168,,,50,50,50
1999-12-13,0.8767390251159668,0.9259939789772034,0.8767390251159668,0.8964409828186035,0.7266623973846436,64460,,,,,,,,,,33.472590357090255,,,50,50,50
1999-12-14,0.8964409828186035,0.8964409828186035,0.8550670146942139,0.8550670146942139,0.6931243538856506,117297,,,,,,,,,,29.37562063547261,,,50,50,50
1999-12-15,0.8471860289573669,0.9653980135917664,0.8471860289573669,0.9653980135917664,0.7825597524642944,108719,,,,,,,,,,49.8404273477235,,,50,50,50
1999-12-16,0.9555469751358032,0.9555469751358032,0.916143000125885,0.9456959962844849,0.7665888667106628,22413,,,,,,,,,,46.812548808885765,,,50,50,50
1999-12-17,0.9456959962844849,0.9456959962844849,0.8668879866600037,0.8668879866600037,0.7027064561843872,49680,,,,,,,,,,35.90588351122287,,,50,50,50
1999-12-20,0.8668879866600037,0.8668879866600037,0.8373349905014038,0.8373349905014038,0.6787506341934204,310882,,,,,,,,,,32.37061929546562,,,50,50,50
1999-12-21,0.8865900039672852,0.8865900039672852,0.7782289981842041,0.7880799770355225,0.6388239860534668,233438,,,,,,,,,,26.86083384427091,28.179911701561576,,50,50,50
1999-12-22,0.7939900159835815,0.8373349905014038,0.7939900159835815,0.8274840116500854,0.6707654595375061,123175,,,,,,,,,,37.49908664688736,32.59311326684753,,50,50,50
1999-12-23,0.8353649973869324,0.8570370078086853,0.8353649973869324,0.8471860289573669,0.6867359280586243,111714,,,,,,,,,,42.707419186452334,34.75199934135856,,50,50,50
1999-12-24,0.8806790113449097,0.8806790113449097,0.8471860289573669,0.8471860289573669,0.6867359280586243,75744,,,,,,,,,,42.70741918645234,34.75199934135857,,50,50,50
1999-12-27,0.8471860289573669,0.8471860289573669,0.8471860289573669,0.8471860289573669,0.6867359280586243,0,,,,,,,,,,42.707419186452334,34.75199934135857,,50,50,50
1999-12-28,0.8471860289573669,0.8471860289573669,0.8471860289573669,0.8471860289573669,0.6867359280586243,0,0.9270776063203812,,,0.9270776063203812,,,,,,42.707419186452334,34.75199934135857,,50,50,50
1999-12-29,0.8668879866600037,0.8865900039672852,0.8668879866600037,0.8668879866600037,0.7027064561843872,37196,0.9213452615908214,,,0.9161588544545531,,,,,,52.39293004515976,37.44671530408655,,50,50,50
1999-12-30,0.8718129992485046,0.9062920212745667,0.8570370078086853,0.8964409828186035,0.7266623973846436,106391,0.9189734255172768,,,0.9121350149941128,,,,,,63.85122262534653,41.358945292189716,38.22486179667423,50,50,50
1999-12-31,0.8964409828186035,0.8964409828186035,0.8964409828186035,0.8964409828186035,0.7266623973846436,0,0.9168274785935936,,,0.9086987742369224,,,,,,63.85122262534653,41.358945292189716,38.22486179667423,50,50,50
2000-01-03,0.8964409828186035,0.8964409828186035,0.8964409828186035,0.8964409828186035,0.7266623973846436,0,0.9148859075674041,,,0.90577470603053,,,,,,63.85122262534652,41.358945292189716,38.22486179667423,50,50,50
2000-01-04,0.9062920212745667,0.9259939789772034,0.8865900039672852,0.8865900039672852,0.7186771035194397,111043,0.912191059605488,,,0.9015093957732492,,,,,,55.201412857075155,40.30937332195698,37.55508169590975,50,50,50
2000-01-05,0.8668879866600037,0.8865900039672852,0.8373349905014038,0.8668879866600037,0.7027064561843872,90237,0.9078764812297275,0.9173554250827203,,0.8943084525653473,0.9173554250827203,,-0.03527350596260326,,,41.23596605682874,38.22030378426514,36.22222917069329,50,50,50
2000-01-06,0.8668879866600037,0.8668879866600037,0.8373349905014038,0.8373349905014038,0.6787506341934204,106728,0.9011582440175063,0.9114279854841042,,0.882804003462486,0.9059396154853856,,-0.036230209228404586,,,27.968776299761362,35.267735631038384,34.30467844615093,50,50,50
2000-01-07,0.8373349905014038,0.8373349905014038,0.7683780193328857,0.7683780193328857,0.6228534579277039,110800,0.8885125083332568,0.900831691695125,,0.8604649107834412,0.8859384844842937,,-0.0420677241967814,,,14.42877185406626,29.53453347875227,30.366203039472037,0,50,50
2000-01-10,0.7880799770355225,0.7979310154914856,0.7683780193328857,0.7880799770355225,0.6388239860534668,118159,0.8789475053525202,0.8924797128314508,,0.8449170572534492,0.8709563923920938,,-0.04459020540431036,,,27.042822825164684,32.89125036983148,32.68471312780262,50,50,50
2000-01-11,0.807781994342804,0.807781994342804,0.7782289981842041,0.7880799770355225,0.6388239860534668,115013,0.8702934550366157,0.8847463990687894,,0.831674146946876,0.8576569229558093,,-0.04605835785574408,,,27.042822825164684,32.89125036983148,32.68471312780261,50,50,50
2000-01-12,0.7979310154914856,0.7979310154914856,0.7585269808769226,0.7880799770355225,0.6388239860534668,102324,0.8624635999888925,0.8775859233626214,,0.8204381666740452,0.8458730050115585,,-0.04668373817688731,,,27.042822825164684,32.89125036983148,32.68471312780261,50,50,50
2000-01-13,0.7585269808769226,0.7880799770355225,0.7585269808769226,0.7585269808769226,0.6148681640625,6598,0.8525648743591812,0.8687667424377549,,0.8055858734093424,0.8312370208859683,,-0.048999204068761015,,,18.886420427823907,30.19637105512676,30.898293664525873,0,50,50
2000-01-14,0.7585269808769226,0.7585269808769226,0.709272027015686,0.7388250231742859,0.5988975763320923,106348,0.8417325075796673,0.8591414298997202,,0.7894269843959674,0.8154793612980339,,-0.05182658617606595,,,15.092936532852615,28.518793400512635,29.759710821794933,0,50,50
2000-01-17,0.7388250231742859,0.7388250231742859,0.6895700097084045,0.6895700097084045,0.558971107006073,79430,0.8272408411157376,0.8465805839596228,,0.7668052885774059,0.7945223297542674,,-0.05738033008446852,-0.011923678845132249,-0.045456651239336274,9.272656865576675,24.80815905463155,27.134951167201887,0,50,50
